id,cluster,corrected_cluster,label
262210,4,4,62225416
204902,4,4,62225416
295503,4,4,62225416
64880,3,3,70483417
284447,4,4,62225416
262508,4,4,26466207
212057,4,4,24683694
286221,4,4,15103694
147823,1,1,62014378
155166,3,3,67716412
53006,3,3,40019202
302675,4,4,14119474
244869,4,4,15103694
130633,1,1,62014378
298827,4,4,62225416
118110,1,1,90386222
272625,4,4,14119474
110192,1,1,62014378
48702,3,3,50011542
170611,3,3,65142471
6987,3,3,83450130
219638,4,4,62225416
156891,3,3,93429558
161826,3,3,32369775
92584,1,1,90386222
226272,4,4,26466207
110296,1,1,62014378
67202,3,3,40019202
14229,3,2,15256249
122612,1,1,62014378
85353,1,1,31527279
142220,1,1,62014378
20388,3,3,50011542
8132,3,3,50011542
144593,1,1,62014378
283808,4,4,62225416
26387,3,3,83450130
139921,1,1,62014378
116089,1,1,31527279
113894,1,1,90386222
76770,1,1,90386222
200240,4,4,26466207
207839,4,4,26466207
188063,4,4,26466207
272278,4,4,24683694
113219,1,1,62014378
238063,4,4,24683694
107450,1,1,90386222
118559,1,1,90386222
117127,1,1,62014378
136958,1,1,31527279
250661,4,4,64963739
304747,4,4,15103694
107486,1,1,62014378
302089,4,4,24683694
187337,4,4,14119474
30956,2,2,15256249
53312,3,3,55364435
92096,1,1,62014378
298039,4,4,26466207
33672,3,3,50011542
156859,3,3,67716412
129625,1,1,62014378
127074,1,1,31527279
229263,4,4,26466207
168118,3,3,43338066
116231,1,1,90386222
122093,1,1,62014378
227747,4,4,33633783
177837,4,4,14119474
118931,1,1,90386222
187999,4,4,62225416
63183,3,3,75652382
292892,4,4,24683694
280552,4,4,62225416
235708,4,4,15103694
239247,4,4,15103694
96508,1,1,90386222
226700,4,4,26466207
216534,4,4,15103694
97234,1,1,31527279
238853,4,4,62225416
27193,3,3,40019202
90130,1,1,62014378
302342,4,4,26466207
17209,3,3,83450130
248815,4,4,15103694
78392,1,1,62014378
89243,1,1,90386222
264495,4,4,62225416
106811,1,1,90386222
287537,4,4,62225416
269603,4,4,62225416
143082,1,1,68395620
159123,3,3,19888903
90623,1,1,90386222
22191,3,3,70483417
277777,4,4,24683694
27492,3,3,75652382
240632,4,4,62225416
173821,4,4,15103694
247873,4,4,26466207
254140,4,4,62225416
55534,3,3,50011542
46977,2,2,15256249
103839,1,1,62014378
294482,1,4,23255817
208368,4,4,62225416
13606,3,3,50011542
298026,4,4,24683694
244449,4,4,14119474
5529,3,3,40019202
111315,1,1,90386222
149444,1,1,90386222
208890,4,4,62225416
230295,4,4,62225416
287865,4,4,15103694
93396,1,1,68395620
88727,1,1,31527279
207979,4,4,62225416
139179,1,1,31527279
207690,4,4,33633783
137614,1,1,62014378
214929,4,4,26466207
132723,1,1,62014378
23625,3,3,40019202
158226,3,3,9410583
191354,4,4,33633783
27076,3,3,75986657
215488,4,4,62225416
221736,4,4,14119474
12174,3,3,70483417
255912,4,4,62225416
182446,4,4,64963739
211344,4,4,62225416
56130,3,3,70483417
269218,4,4,62225416
24470,3,3,50011542
186714,4,4,14119474
199306,4,4,64963739
102997,1,1,62014378
90156,1,1,62014378
175428,4,4,26466207
28634,3,3,75986657
20888,3,3,83450130
241173,4,4,14119474
168873,3,3,23659574
233580,4,4,14119474
27972,3,3,50011542
70307,3,3,75986657
265480,4,4,62225416
130805,1,1,62014378
34727,3,3,75986657
110417,1,1,62014378
173465,4,4,15103694
86108,1,1,90386222
69627,3,3,75986657
101819,1,1,62014378
69158,3,3,55364435
160983,3,3,19888903
95920,1,1,90386222
33866,3,3,70483417
78902,1,1,90386222
67607,3,3,55364435
157675,3,3,93429558
71462,3,3,75986657
298914,4,4,15103694
88785,1,1,62014378
165986,3,3,65142471
5693,3,3,50011542
303959,4,4,26466207
91999,1,1,62014378
88419,1,1,68395620
40913,3,3,70483417
207137,4,4,15103694
211436,4,4,62225416
216787,4,4,26466207
259040,4,4,62225416
275133,4,4,62225416
177502,4,4,14119474
277968,4,4,62225416
250051,4,4,24683694
248859,4,4,33633783
176752,4,4,14119474
225813,1,4,15103694
12419,3,3,70483417
14598,2,2,15256249
247667,4,4,24683694
51517,3,3,40019202
288599,4,4,14119474
189976,4,4,15103694
220100,4,4,62225416
291284,4,4,33633783
291243,4,4,24683694
178446,4,4,64963739
183695,4,4,62225416
190059,4,4,64963739
285488,4,4,62225416
163626,4,2,20200178
150686,1,1,62014378
269062,4,4,15103694
254618,4,4,14119474
65802,2,3,55364435
160794,3,3,32036533
120091,1,1,62014378
180499,4,4,26466207
285217,4,4,62225416
274687,4,4,64963739
80814,1,1,62014378
140682,1,1,62014378
124406,1,1,90386222
67653,3,3,70483417
281857,4,4,14119474
74189,3,3,70483417
20533,3,3,40019202
72742,3,3,40019202
243466,4,4,62225416
6458,3,3,50011542
78964,1,1,62014378
39842,3,3,75986657
302745,4,4,15103694
298965,4,4,14119474
164737,3,3,6661858
64404,3,3,75986657
116980,1,1,62014378
144736,1,1,68395620
226999,4,4,23255817
300027,4,4,15103694
86651,1,1,31527279
105021,1,1,31527279
151753,1,1,31527279
156802,3,3,67716412
182275,4,4,15103694
107565,1,1,90386222
112363,1,1,62014378
92764,1,1,90386222
29001,3,3,75652382
299280,4,4,62225416
214435,4,4,24683694
151205,1,1,62014378
165779,3,3,23659574
239878,4,4,15103694
41905,3,3,50011542
254076,4,4,33633783
68244,4,2,15256249
1000,3,3,80504125
270085,4,4,62225416
82316,1,1,90386222
40517,3,3,75986657
172279,3,3,65142471
270896,4,4,23255817
5946,3,3,70483417
71723,3,3,50011542
119819,1,1,62014378
298512,4,4,14119474
276630,4,4,62225416
267018,4,4,15103694
24077,3,3,40019202
19553,3,3,75652382
194704,4,4,64963739
180007,4,4,62225416
45628,3,3,10964686
1123,3,3,47140557
177614,4,4,26466207
4728,3,3,83450130
126626,1,1,62014378
179737,4,4,26466207
101760,1,1,90386222
19987,3,3,75986657
93812,1,1,62014378
94089,1,1,62014378
73643,3,3,75652382
139532,1,1,62014378
300125,4,4,62225416
277582,4,4,15103694
281352,4,4,26466207
34075,3,3,70483417
55488,3,3,75986657
45473,3,3,50011542
247405,4,4,15103694
188177,4,4,26466207
18972,3,3,75652382
62763,3,3,10964686
10379,3,3,55364435
28009,2,2,15256249
85193,1,1,90386222
209700,4,4,26466207
68912,3,3,50011542
26877,3,3,70483417
220735,4,4,15103694
212461,4,4,26466207
130737,1,1,62014378
822,3,3,75477331
107677,1,1,62014378
235040,4,4,24683694
147739,1,1,68395620
83488,1,1,90386222
126201,1,1,90386222
613,2,3,15258297
269956,4,4,24683694
194453,4,4,15103694
108035,1,1,90386222
34081,3,3,83450130
196920,4,4,24683694
18710,3,3,70483417
193459,4,4,26466207
88755,1,1,62014378
131657,1,1,31527279
128406,1,1,90386222
212273,4,4,62225416
100023,1,1,62014378
288087,4,4,15103694
203138,4,4,62225416
81466,1,1,62014378
206454,4,4,62225416
103677,1,1,62014378
279461,4,4,64963739
264581,4,4,62225416
65915,3,3,75986657
257420,4,4,15103694
58337,3,3,75652382
123109,1,1,62014378
223239,4,4,23255817
146441,1,1,62014378
142193,1,1,62014378
136707,1,1,62014378
114444,1,1,90386222
93230,1,1,90386222
259528,4,4,23255817
65054,3,3,50011542
139720,1,1,62014378
169481,3,3,92257871
165290,3,3,65142471
38806,3,3,75652382
113594,1,1,31527279
158638,3,3,19888903
183464,4,4,62225416
221902,4,4,62225416
285845,4,4,33633783
176828,4,4,26466207
77470,1,1,62014378
15193,3,3,75652382
69394,3,2,15256249
302320,4,4,62225416
17863,3,3,10964686
250486,4,4,14119474
54823,3,3,75652382
140843,1,1,31527279
244016,4,4,64963739
288038,4,4,15103694
185843,4,4,62225416
105670,1,1,90386222
97732,1,1,31527279
29499,3,3,40019202
291476,4,4,62225416
272702,4,4,62225416
277851,4,4,62225416
113820,1,1,90386222
34146,3,3,83450130
36933,3,3,10964686
172107,3,3,43338066
202876,4,4,62225416
234945,4,4,15103694
144883,1,1,62014378
194083,4,4,64963739
244349,4,4,24683694
305499,4,4,14119474
51182,3,3,70483417
133743,1,1,62014378
47856,3,3,55364435
101956,1,1,31527279
270883,4,4,23255817
263102,4,4,62225416
186106,4,4,14119474
52704,3,3,10964686
239087,4,4,26466207
111740,1,1,90386222
4340,2,2,15256249
177446,4,4,15103694
148204,1,1,90386222
231400,4,4,26466207
215098,4,4,24683694
266981,4,4,15103694
116848,1,1,90386222
50232,3,3,75986657
98675,1,1,68395620
231100,4,4,62225416
219333,4,4,64963739
40020,3,3,75652382
178639,4,4,62225416
169124,3,3,74777746
14323,3,3,75652382
19480,3,3,83450130
225355,4,4,15103694
222352,4,4,33633783
220012,4,4,64963739
236171,4,4,64963739
112048,1,1,62014378
10391,3,3,75652382
188731,4,4,33633783
226579,4,4,26466207
226928,4,4,24683694
51033,3,3,75652382
141917,1,1,62014378
72525,3,3,55364435
96043,1,1,62014378
248705,4,4,26466207
181351,4,4,14119474
298096,4,4,64963739
277193,4,4,15103694
77742,1,1,62014378
95881,1,1,90386222
20404,3,3,40019202
46172,3,3,83450130
83247,1,1,62014378
61697,3,3,75986657
32131,3,3,75986657
296652,4,4,62225416
136355,1,1,90386222
176965,4,4,62225416
198895,4,4,15103694
85660,1,1,62014378
280389,4,4,26466207
131949,1,1,31527279
96543,1,1,90386222
203769,4,4,62225416
75892,3,3,70483417
32337,3,3,40019202
93168,1,1,62014378
99450,1,1,62014378
4593,3,3,10964686
90387,1,1,68395620
243701,4,4,33633783
127171,1,1,62014378
170896,3,3,77329636
145681,1,1,68395620
187375,4,4,23255817
282337,4,4,26466207
169436,3,3,23659574
25815,3,3,70483417
26155,3,3,70483417
43749,3,3,70483417
105830,1,1,62014378
239000,4,4,15103694
222351,4,4,33633783
298986,4,4,14119474
270841,4,4,62225416
148001,1,1,62014378
63250,3,3,83450130
291285,4,4,26466207
31418,3,3,50011542
92138,1,1,62014378
255509,4,4,24683694
165397,3,3,23659574
70839,2,2,15256249
49977,3,3,70483417
146885,1,1,68395620
185486,4,4,26466207
84513,1,1,62014378
209568,4,4,23255817
246513,4,4,14119474
214989,4,4,26466207
296095,4,4,62225416
123286,1,1,62014378
64219,3,3,55364435
96367,1,1,68395620
175768,4,4,24683694
82721,1,1,62014378
42593,3,3,50011542
44409,2,2,15256249
190961,4,4,15103694
78366,1,1,68395620
118864,1,1,62014378
88324,1,1,62014378
217181,4,4,64963739
155396,3,3,93429558
131058,1,1,62014378
161692,3,3,32369775
141181,1,1,62014378
74706,3,3,50011542
201213,4,4,24683694
127210,1,1,90386222
90982,1,1,62014378
274321,4,4,15103694
211916,4,4,15103694
263056,4,4,24683694
42488,3,3,83450130
115284,1,1,62014378
163218,3,3,19888903
79343,1,1,90386222
5210,3,3,50011542
285315,4,4,15103694
177686,4,4,62225416
47366,3,2,15256249
296723,4,4,24683694
128427,1,1,62014378
119130,1,1,90386222
200924,4,4,62225416
240038,4,4,24683694
266887,4,4,15103694
72056,3,3,75652382
30043,2,2,15256249
134338,1,1,68395620
140100,1,1,62014378
166768,3,3,74777746
66160,3,3,55364435
211850,4,4,62225416
206144,4,4,14119474
286875,4,4,15103694
301058,4,4,26466207
278175,4,4,26466207
135535,1,1,62014378
273322,4,4,26466207
113664,1,1,62014378
157246,3,3,67716412
287889,4,4,64963739
194636,4,4,62225416
64529,3,3,50011542
256516,4,4,62225416
290922,4,4,14119474
409,3,3,78173080
263175,4,4,26466207
122100,1,1,90386222
45354,3,3,83450130
279230,4,4,62225416
27606,3,3,83450130
273584,4,4,62225416
10752,3,3,75652382
207694,4,4,26466207
93076,1,1,62014378
19139,3,3,55364435
173608,4,4,23255817
216082,4,4,33633783
71680,3,3,75652382
227626,4,4,23255817
268786,4,4,62225416
196247,4,4,62225416
66364,3,3,50011542
270796,4,4,62225416
38469,3,3,83450130
142658,1,1,62014378
44127,3,3,75652382
96289,1,1,62014378
114712,1,1,62014378
28437,3,3,75652382
88066,4,1,90386222
89455,1,1,62014378
152255,1,1,62014378
207025,4,4,62225416
220465,4,4,15103694
294268,4,4,26466207
56436,3,3,83450130
208749,4,4,15103694
173834,4,4,26466207
94072,4,1,90386222
153843,1,1,62014378
36798,3,3,83450130
41468,3,3,75986657
99708,1,1,62014378
166419,3,3,43338066
177215,4,4,15103694
282226,4,4,14119474
132526,4,1,31527279
103074,1,1,62014378
50990,3,3,83450130
265048,4,4,26466207
76336,1,1,62014378
70584,3,3,40019202
256269,4,4,62225416
232481,4,4,26466207
100093,1,1,62014378
303916,4,4,62225416
114451,1,1,31527279
121291,1,1,90386222
276515,4,4,64963739
37503,3,3,10964686
92753,1,1,90386222
23270,3,3,75652382
138907,1,1,31527279
31829,3,3,83450130
133,3,3,12076452
164456,3,3,65142471
75547,3,3,40019202
32933,3,3,75986657
60594,3,3,83450130
202562,4,4,15103694
6574,2,2,15256249
299127,4,4,64963739
60016,3,3,40019202
92429,1,1,90386222
26769,3,3,75986657
138157,1,1,90386222
303867,4,4,26466207
200782,4,4,62225416
24671,3,3,70483417
122490,1,1,90386222
60503,3,3,55364435
204279,4,4,62225416
112520,1,1,31527279
48095,3,3,83450130
25414,3,3,75652382
74665,3,3,75652382
86083,1,1,90386222
207001,4,4,15103694
121888,1,1,62014378
202988,4,4,62225416
50560,3,3,55364435
5826,3,3,75652382
124241,1,1,90386222
183579,4,4,62225416
118472,1,1,62014378
224399,4,4,26466207
112839,1,1,62014378
224175,4,4,14119474
220821,4,4,62225416
177980,4,4,15103694
185493,4,4,62225416
35254,3,3,40019202
60032,3,3,10964686
274685,4,4,26466207
207799,4,4,15103694
226007,4,4,62225416
19070,3,3,83450130
233513,4,4,15103694
284483,4,4,26466207
214310,4,4,26466207
53772,3,3,83450130
9112,3,3,10964686
40654,3,3,50011542
62552,3,3,70483417
43011,3,3,83450130
84403,1,1,90386222
278328,4,4,62225416
187263,4,4,62225416
33580,3,3,75652382
130999,1,1,62014378
168416,3,3,6661858
180639,4,4,62225416
66372,3,3,75652382
155097,3,3,93429558
65779,3,3,83450130
187135,4,4,62225416
188646,4,4,24683694
37999,3,3,75652382
204800,4,4,15103694
124358,1,1,62014378
30824,2,3,70483417
104091,1,1,62014378
49218,3,3,75986657
100245,1,1,90386222
53562,3,3,50011542
29340,3,3,83450130
144012,1,1,90386222
70065,3,3,70483417
109929,1,1,62014378
212890,4,4,15103694
151084,1,1,31527279
222508,4,4,62225416
238105,4,4,62225416
92386,1,1,68395620
205434,4,4,62225416
79945,1,1,90386222
101354,1,1,90386222
183155,4,4,33633783
301435,4,4,14119474
262747,4,4,64963739
90426,1,1,90386222
302360,4,4,26466207
191269,4,4,15103694
247809,4,4,23255817
110829,1,1,31527279
18510,3,3,40019202
147342,1,1,31527279
174782,4,4,62225416
260768,4,4,14119474
635,3,3,12076452
217431,4,4,33633783
196592,4,4,62225416
51171,3,3,10964686
51039,3,3,50011542
5591,3,3,75652382
135517,1,1,62014378
204305,4,4,15103694
1960,1,3,12076452
20799,3,3,40019202
89413,1,1,62014378
158004,3,3,19888903
90408,1,1,31527279
277556,4,4,15103694
206601,4,4,15103694
125300,1,1,68395620
248064,4,4,14119474
51334,3,3,70483417
103080,1,1,62014378
126296,1,1,62014378
300575,4,4,14119474
214767,4,4,64963739
304104,4,4,62225416
145788,1,1,90386222
194035,4,4,23255817
178661,4,4,62225416
130713,1,1,90386222
149240,1,1,31527279
66557,3,3,75652382
296432,4,4,24683694
270857,4,4,62225416
220487,4,4,23255817
207563,4,4,64963739
179491,4,4,64963739
243896,4,4,64963739
168491,3,3,23659574
35877,3,3,75652382
182290,4,4,33633783
65142,3,3,75986657
164101,3,3,65142471
281551,4,4,26466207
95522,1,1,62014378
214858,4,4,15103694
128149,1,1,90386222
95189,1,1,90386222
128151,1,1,90386222
258979,4,4,14119474
109682,1,1,90386222
299911,4,4,26466207
214100,4,4,24683694
241904,4,4,62225416
205651,4,4,14119474
254445,4,4,26466207
185068,4,4,62225416
208179,4,4,15103694
297769,4,4,62225416
189095,4,4,24683694
143208,1,1,62014378
264849,4,4,15103694
124243,1,1,62014378
223423,4,4,15103694
138452,1,1,90386222
33490,3,3,50011542
185227,4,4,62225416
8515,2,2,15256249
113334,1,1,90386222
153707,1,1,62014378
208810,4,4,24683694
79852,1,1,62014378
181848,4,4,15103694
252589,4,4,24683694
292227,4,4,15103694
204472,4,4,14119474
114127,1,1,90386222
103364,1,1,62014378
228695,4,4,33633783
80297,1,1,90386222
218523,4,4,26466207
70734,3,3,70483417
196907,4,4,26466207
287411,4,4,26466207
80206,1,1,90386222
297944,4,4,62225416
69450,3,3,75652382
143040,1,1,62014378
294133,4,4,62225416
165717,3,3,65142471
26815,3,3,50011542
219241,4,4,14119474
233433,4,4,15103694
9347,3,3,50011542
90876,1,1,62014378
229495,4,4,26466207
3736,2,3,15258297
901,3,3,80504125
16398,3,3,70483417
80478,1,1,90386222
171529,3,3,37206695
64140,3,3,55364435
144195,1,1,31527279
83970,1,1,90386222
246046,4,4,24683694
143102,1,1,90386222
260308,4,4,26466207
80058,1,1,62014378
5554,3,3,83450130
39504,3,3,10964686
199831,4,4,15103694
201548,4,4,62225416
283061,4,4,62225416
147934,1,1,68395620
162952,3,3,19888903
10189,3,3,70483417
20624,3,3,75986657
193274,4,4,64963739
272404,4,4,15103694
290526,4,4,15103694
246203,4,4,64963739
128876,1,1,62014378
161473,3,3,19888903
15767,3,3,50011542
280592,4,4,33633783
101160,1,1,90386222
107373,1,1,68395620
6714,2,2,15256249
145384,1,1,31527279
243736,4,4,15103694
217719,4,4,62225416
112733,1,1,90386222
195938,4,4,64963739
277596,4,4,14119474
49903,3,3,55364435
165338,3,3,43338066
199709,4,4,64963739
21448,3,3,75986657
55723,3,3,75986657
103986,1,1,31527279
191755,4,4,15103694
14255,3,3,83450130
245650,4,4,14119474
280872,4,4,23255817
290323,4,4,26466207
65599,3,3,50011542
205188,4,4,15103694
276468,4,4,62225416
160948,3,3,19888903
143157,1,1,90386222
282757,4,4,26466207
105645,1,1,62014378
236996,4,4,62225416
81939,1,1,62014378
156196,3,3,67716412
14584,3,3,10964686
44362,3,3,75652382
257268,4,4,26466207
89670,1,1,31527279
183513,4,4,24683694
29689,3,3,40019202
2579,3,3,15258297
140983,1,1,62014378
72934,3,3,10964686
250193,4,4,62225416
178194,4,4,15103694
251427,4,4,62225416
987,2,3,34183981
71592,3,3,83450130
169068,3,3,43338066
52023,3,3,70483417
303648,4,4,62225416
9046,3,3,75986657
182465,4,4,14119474
10058,3,3,55364435
181683,4,4,24683694
20548,3,3,10964686
249413,4,4,62225416
157689,3,3,67716412
265802,4,4,14119474
76113,1,1,90386222
143087,1,1,62014378
277702,4,4,15103694
129869,1,1,62014378
201161,4,4,62225416
115778,1,1,62014378
196386,4,4,62225416
209374,4,4,62225416
262615,4,4,26466207
297287,4,4,62225416
294724,4,4,14119474
220307,4,4,62225416
193466,4,4,62225416
208684,4,4,24683694
286525,4,4,62225416
101694,1,1,62014378
36365,2,2,15256249
188804,4,4,15103694
301239,4,4,62225416
258281,4,4,62225416
262245,4,4,33633783
34074,3,3,75652382
235919,4,4,62225416
266177,4,4,15103694
238582,4,4,62225416
69787,4,2,15256249
16764,2,2,15256249
46724,3,3,70483417
239852,4,4,26466207
147510,1,1,90386222
90709,1,1,62014378
79305,1,1,68395620
62822,3,3,10964686
163711,2,2,85864573
97836,1,1,62014378
91512,1,1,31527279
121919,4,1,31527279
93429,1,1,90386222
123734,1,1,90386222
94849,1,1,31527279
211684,4,4,26466207
97930,1,1,68395620
140899,1,1,62014378
118940,1,1,90386222
199228,4,4,26466207
297551,4,4,24683694
256495,4,4,15103694
228571,4,4,26466207
59138,3,3,40019202
259579,4,4,15103694
98601,1,1,90386222
258306,4,4,64963739
201718,4,4,62225416
265734,4,4,23255817
45318,3,3,55364435
62814,3,3,83450130
187227,4,4,26466207
207147,4,4,24683694
112678,1,1,62014378
294821,4,4,26466207
19575,3,3,70483417
33987,3,3,40019202
36190,3,3,70483417
247473,4,4,33633783
66521,3,3,83450130
176694,4,4,64963739
275092,4,4,62225416
138754,1,1,62014378
302350,4,4,33633783
185546,4,4,26466207
182984,4,4,26466207
305840,4,4,62225416
173397,4,4,14119474
17736,3,3,55364435
151072,1,1,31527279
299432,4,4,62225416
180886,4,4,62225416
300896,4,4,62225416
2217,3,3,75313326
64639,3,3,55364435
173116,3,3,74777746
131149,1,1,62014378
104935,1,1,62014378
155787,3,3,67716412
44209,3,3,75986657
250511,4,4,62225416
71417,3,3,50011542
15664,3,3,50011542
83704,1,1,62014378
227669,4,4,62225416
87666,1,1,90386222
265975,4,4,14119474
22272,3,3,70483417
274731,4,4,62225416
240814,4,4,62225416
58425,3,3,75652382
6726,3,3,83450130
231303,4,4,15103694
93268,1,1,62014378
136438,1,1,62014378
191420,4,4,26466207
56474,3,3,70483417
22896,3,3,50011542
228758,4,4,26466207
226500,4,4,62225416
163821,2,2,85864573
193530,4,4,33633783
207996,4,4,62225416
136810,1,1,90386222
256198,4,4,26466207
29507,3,2,15256249
277116,4,4,26466207
74851,3,3,70483417
282134,4,4,33633783
283047,4,4,24683694
124433,1,1,62014378
197332,4,4,24683694
209072,4,4,15103694
57451,3,3,75986657
37404,3,2,15256249
277329,4,4,62225416
4265,2,3,70483417
305201,4,4,62225416
276218,4,4,62225416
26582,3,3,50011542
210598,4,4,33633783
275436,4,4,15103694
205753,4,4,15103694
261955,4,4,26466207
118530,1,1,62014378
138226,1,1,90386222
94248,1,1,62014378
215835,4,4,33633783
280335,4,4,15103694
243788,4,4,26466207
126263,1,1,62014378
131877,1,1,90386222
294559,4,4,26466207
67229,3,3,50011542
200022,4,4,26466207
48307,3,3,10964686
141645,1,1,68395620
98649,1,1,90386222
149987,1,1,90386222
84514,4,1,90386222
160261,3,3,19888903
213730,4,4,64963739
46226,3,3,55364435
252209,4,4,26466207
111088,1,1,62014378
214807,4,4,33633783
53943,3,2,15256249
198204,4,4,33633783
177936,4,4,14119474
61326,3,3,75986657
245559,4,4,15103694
292654,4,4,15103694
164618,3,3,65142471
216121,4,4,64963739
182043,4,4,62225416
263341,4,4,26466207
271200,4,4,62225416
304864,4,4,62225416
59630,3,3,75986657
44231,3,3,50011542
204517,4,4,24683694
117369,1,1,90386222
96045,1,1,62014378
165553,3,3,74777746
65853,3,3,40019202
